法人番号,会計年度,様式コード,科目コード,事業区分コード,metric,金額
8080105000129,2024,BS-3-2,BS-L-FIX-060,SEG-8080105000129-001,当年度末,0
8080105000129,2024,BS-3-2,BS-L-T,SEG-8080105000129-002,当年度末,311131966
8080105000129,2024,BS-3-2,BS-L-T,SEG-8080105000129-003,当年度末,17697727
8080105000129,2024,BS-3-2,BS-L-T,SEG-8080105000129-004,当年度末,0
8080105000129,2024,BS-3-2,BS-L-T,SEG-8080105000129-005,当年度末,328829693
8080105000129,2024,BS-3-2,BS-L-T,SEG-8080105000129-006,当年度末,0
8080105000129,2024,BS-3-2,BS-L-T,SEG-8080105000129-001,当年度末,328829693
8080105000129,2024,BS-3-2,BS-N-010,SEG-8080105000129-002,当年度末,105000000
8080105000129,2024,BS-3-2,BS-N-010,SEG-8080105000129-003,当年度末,0
8080105000129,2024,BS-3-2,BS-N-010,SEG-8080105000129-004,当年度末,0
8080105000129,2024,BS-3-2,BS-N-010,SEG-8080105000129-005,当年度末,105000000
8080105000129,2024,BS-3-2,BS-N-010,SEG-8080105000129-006,当年度末,0
8080105000129,2024,BS-3-2,BS-N-010,SEG-8080105000129-001,当年度末,105000000
8080105000129,2024,BS-3-2,BS-N-020,SEG-8080105000129-002,当年度末,2058446702
8080105000129,2024,BS-3-2,BS-N-020,SEG-8080105000129-003,当年度末,0
8080105000129,2024,BS-3-2,BS-N-020,SEG-8080105000129-004,当年度末,0
8080105000129,2024,BS-3-2,BS-N-020,SEG-8080105000129-005,当年度末,2058446702
8080105000129,2024,BS-3-2,BS-N-020,SEG-8080105000129-006,当年度末,0
8080105000129,2024,BS-3-2,BS-N-020,SEG-8080105000129-001,当年度末,2058446702
8080105000129,2024,BS-3-2,BS-N-OTH-T,SEG-8080105000129-002,当年度末,545709445
8080105000129,2024,BS-3-2,BS-N-OTH-T,SEG-8080105000129-003,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-T,SEG-8080105000129-004,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-T,SEG-8080105000129-005,当年度末,545709445
8080105000129,2024,BS-3-2,BS-N-OTH-T,SEG-8080105000129-006,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-T,SEG-8080105000129-001,当年度末,545709445
8080105000129,2024,BS-3-2,BS-N-OTH-010,SEG-8080105000129-002,当年度末,108099445
8080105000129,2024,BS-3-2,BS-N-OTH-010,SEG-8080105000129-003,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-010,SEG-8080105000129-004,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-010,SEG-8080105000129-005,当年度末,108099445
8080105000129,2024,BS-3-2,BS-N-OTH-010,SEG-8080105000129-006,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-010,SEG-8080105000129-001,当年度末,108099445
8080105000129,2024,BS-3-2,BS-N-OTH-020,SEG-8080105000129-002,当年度末,7500000
8080105000129,2024,BS-3-2,BS-N-OTH-020,SEG-8080105000129-003,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-020,SEG-8080105000129-004,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-020,SEG-8080105000129-005,当年度末,7500000
8080105000129,2024,BS-3-2,BS-N-OTH-020,SEG-8080105000129-006,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-020,SEG-8080105000129-001,当年度末,7500000
8080105000129,2024,BS-3-2,BS-N-OTH-030,SEG-8080105000129-002,当年度末,6280000
8080105000129,2024,BS-3-2,BS-N-OTH-030,SEG-8080105000129-003,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-030,SEG-8080105000129-004,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-030,SEG-8080105000129-005,当年度末,6280000
8080105000129,2024,BS-3-2,BS-N-OTH-030,SEG-8080105000129-006,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-030,SEG-8080105000129-001,当年度末,6280000
8080105000129,2024,BS-3-2,BS-N-OTH-040,SEG-8080105000129-002,当年度末,11080000
8080105000129,2024,BS-3-2,BS-N-OTH-040,SEG-8080105000129-003,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-040,SEG-8080105000129-004,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-040,SEG-8080105000129-005,当年度末,11080000
8080105000129,2024,BS-3-2,BS-N-OTH-040,SEG-8080105000129-006,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-040,SEG-8080105000129-001,当年度末,11080000
8080105000129,2024,BS-3-2,BS-N-OTH-050,SEG-8080105000129-002,当年度末,5670000
8080105000129,2024,BS-3-2,BS-N-OTH-050,SEG-8080105000129-003,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-050,SEG-8080105000129-004,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-050,SEG-8080105000129-005,当年度末,5670000
8080105000129,2024,BS-3-2,BS-N-OTH-050,SEG-8080105000129-006,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-050,SEG-8080105000129-001,当年度末,5670000
8080105000129,2024,BS-3-2,BS-N-OTH-060,SEG-8080105000129-002,当年度末,34290000
8080105000129,2024,BS-3-2,BS-N-OTH-060,SEG-8080105000129-003,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-060,SEG-8080105000129-004,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-060,SEG-8080105000129-005,当年度末,34290000
8080105000129,2024,BS-3-2,BS-N-OTH-060,SEG-8080105000129-006,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-060,SEG-8080105000129-001,当年度末,34290000
8080105000129,2024,BS-3-2,BS-N-OTH-070,SEG-8080105000129-002,当年度末,372790000
8080105000129,2024,BS-3-2,BS-N-OTH-070,SEG-8080105000129-003,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-070,SEG-8080105000129-004,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-070,SEG-8080105000129-005,当年度末,372790000
8080105000129,2024,BS-3-2,BS-N-OTH-070,SEG-8080105000129-006,当年度末,0
8080105000129,2024,BS-3-2,BS-N-OTH-070,SEG-8080105000129-001,当年度末,372790000
8080105000129,2024,BS-3-2,BS-N-030,SEG-8080105000129-002,当年度末,1064102743
8080105000129,2024,BS-3-2,BS-N-030,SEG-8080105000129-003,当年度末,-1041909
8080105000129,2024,BS-3-2,BS-N-030,SEG-8080105000129-004,当年度末,0
8080105000129,2024,BS-3-2,BS-N-030,SEG-8080105000129-005,当年度末,1063060834
8080105000129,2024,BS-3-2,BS-N-030,SEG-8080105000129-006,当年度末,0
8080105000129,2024,BS-3-2,BS-N-030,SEG-8080105000129-001,当年度末,1063060834
8080105000129,2024,BS-3-2,BS-N-031,SEG-8080105000129-002,当年度末,94122871
8080105000129,2024,BS-3-2,BS-N-031,SEG-8080105000129-003,当年度末,90963
8080105000129,2024,BS-3-2,BS-N-031,SEG-8080105000129-004,当年度末,0
8080105000129,2024,BS-3-2,BS-N-031,SEG-8080105000129-005,当年度末,94213834
8080105000129,2024,BS-3-2,BS-N-031,SEG-8080105000129-006,当年度末,0
8080105000129,2024,BS-3-2,BS-N-031,SEG-8080105000129-001,当年度末,94213834
8080105000129,2024,BS-3-2,BS-N-T,SEG-8080105000129-002,当年度末,3773258890
8080105000129,2024,BS-3-2,BS-N-T,SEG-8080105000129-003,当年度末,-1041909
8080105000129,2024,BS-3-2,BS-N-T,SEG-8080105000129-004,当年度末,0
8080105000129,2024,BS-3-2,BS-N-T,SEG-8080105000129-005,当年度末,3772216981
8080105000129,2024,BS-3-2,BS-N-T,SEG-8080105000129-006,当年度末,0
8080105000129,2024,BS-3-2,BS-N-T,SEG-8080105000129-001,当年度末,3772216981
8080105000129,2024,BS-3-2,BS-LN-T,SEG-8080105000129-002,当年度末,4084390856
8080105000129,2024,BS-3-2,BS-LN-T,SEG-8080105000129-003,当年度末,16655818
8080105000129,2024,BS-3-2,BS-LN-T,SEG-8080105000129-004,当年度末,0
8080105000129,2024,BS-3-2,BS-LN-T,SEG-8080105000129-005,当年度末,4101046674
8080105000129,2024,BS-3-2,BS-LN-T,SEG-8080105000129-006,当年度末,0
8080105000129,2024,BS-3-2,BS-LN-T,SEG-8080105000129-001,当年度末,4101046674
8080105000129,2024,CF-1-3,CF-A-INC-010,SEG-8080105000129-009,決算,6885493
8080105000129,2024,CF-1-3,CF-A-INC-010,SEG-8080105000129-010,決算,7555612
8080105000129,2024,CF-1-3,CF-A-INC-010,SEG-8080105000129-011,決算,13683058
8080105000129,2024,CF-1-3,CF-A-INC-010,SEG-8080105000129-012,決算,4705972
8080105000129,2024,CF-1-3,CF-A-INC-010,SEG-8080105000129-005,決算,32830135
8080105000129,2024,CF-1-3,CF-A-INC-010,SEG-8080105000129-006,決算,4597087
8080105000129,2024,CF-1-3,CF-A-INC-010,SEG-8080105000129-007,決算,28233048
8080105000129,2024,CF-1-3,CF-A-INC-020,SEG-8080105000129-008,決算,290216648
8080105000129,2024,CF-1-3,CF-A-INC-020,SEG-8080105000129-009,決算,214749515
8080105000129,2024,CF-1-3,CF-A-INC-020,SEG-8080105000129-010,決算,247333411
8080105000129,2024,CF-1-3,CF-A-INC-020,SEG-8080105000129-011,決算,185748399
8080105000129,2024,CF-1-3,CF-A-INC-020,SEG-8080105000129-012,決算,55174963
8080105000129,2024,CF-1-3,CF-A-INC-020,SEG-8080105000129-013,決算,315147202
8080105000129,2024,CF-1-3,CF-A-INC-020,SEG-8080105000129-014,決算,145064811
8080105000129,2024,CF-1-3,CF-A-INC-020,SEG-8080105000129-015,決算,97536034
8080105000129,2024,CF-1-3,CF-A-INC-020,SEG-8080105000129-005,決算,1550970983
8080105000129,2024,CF-1-3,CF-A-INC-020,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-020,SEG-8080105000129-007,決算,1550970983
8080105000129,2024,CF-1-3,CF-A-INC-030,SEG-8080105000129-005,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-030,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-030,SEG-8080105000129-007,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-040,SEG-8080105000129-016,決算,76137858
8080105000129,2024,CF-1-3,CF-A-INC-040,SEG-8080105000129-005,決算,76137858
8080105000129,2024,CF-1-3,CF-A-INC-040,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-040,SEG-8080105000129-007,決算,76137858
8080105000129,2024,CF-1-3,CF-A-INC-050,SEG-8080105000129-017,決算,3765734
8080105000129,2024,CF-1-3,CF-A-INC-050,SEG-8080105000129-005,決算,3765734
8080105000129,2024,CF-1-3,CF-A-INC-050,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-050,SEG-8080105000129-007,決算,3765734
8080105000129,2024,CF-1-3,CF-A-INC-060,SEG-8080105000129-018,決算,5572500
8080105000129,2024,CF-1-3,CF-A-INC-060,SEG-8080105000129-005,決算,5572500
8080105000129,2024,CF-1-3,CF-A-INC-060,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-060,SEG-8080105000129-007,決算,5572500
8080105000129,2024,CF-1-3,CF-A-INC-070,SEG-8080105000129-008,決算,18706000
8080105000129,2024,CF-1-3,CF-A-INC-070,SEG-8080105000129-005,決算,18706000
8080105000129,2024,CF-1-3,CF-A-INC-070,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-070,SEG-8080105000129-007,決算,18706000
8080105000129,2024,CF-1-3,CF-A-INC-080,SEG-8080105000129-008,決算,620587
8080105000129,2024,CF-1-3,CF-A-INC-080,SEG-8080105000129-009,決算,628576
8080105000129,2024,CF-1-3,CF-A-INC-080,SEG-8080105000129-010,決算,563304
8080105000129,2024,CF-1-3,CF-A-INC-080,SEG-8080105000129-011,決算,618826
8080105000129,2024,CF-1-3,CF-A-INC-080,SEG-8080105000129-005,決算,2431293
8080105000129,2024,CF-1-3,CF-A-INC-080,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-080,SEG-8080105000129-007,決算,2431293
8080105000129,2024,CF-1-3,CF-A-INC-090,SEG-8080105000129-009,決算,10000
8080105000129,2024,CF-1-3,CF-A-INC-090,SEG-8080105000129-005,決算,10000
8080105000129,2024,CF-1-3,CF-A-INC-090,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-090,SEG-8080105000129-007,決算,10000
8080105000129,2024,CF-1-3,CF-A-INC-100,SEG-8080105000129-008,決算,68541
8080105000129,2024,CF-1-3,CF-A-INC-100,SEG-8080105000129-009,決算,36205
8080105000129,2024,CF-1-3,CF-A-INC-100,SEG-8080105000129-010,決算,17175
8080105000129,2024,CF-1-3,CF-A-INC-100,SEG-8080105000129-011,決算,17316
8080105000129,2024,CF-1-3,CF-A-INC-100,SEG-8080105000129-012,決算,3562
8080105000129,2024,CF-1-3,CF-A-INC-100,SEG-8080105000129-013,決算,27080
8080105000129,2024,CF-1-3,CF-A-INC-100,SEG-8080105000129-014,決算,7353
8080105000129,2024,CF-1-3,CF-A-INC-100,SEG-8080105000129-005,決算,177232
8080105000129,2024,CF-1-3,CF-A-INC-100,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-100,SEG-8080105000129-007,決算,177232
8080105000129,2024,CF-1-3,CF-A-INC-110,SEG-8080105000129-005,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-110,SEG-8080105000129-007,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-120,SEG-8080105000129-008,決算,4494569
8080105000129,2024,CF-1-3,CF-A-INC-120,SEG-8080105000129-009,決算,2760000
8080105000129,2024,CF-1-3,CF-A-INC-120,SEG-8080105000129-010,決算,953844
8080105000129,2024,CF-1-3,CF-A-INC-120,SEG-8080105000129-011,決算,726446
8080105000129,2024,CF-1-3,CF-A-INC-120,SEG-8080105000129-012,決算,545240
8080105000129,2024,CF-1-3,CF-A-INC-120,SEG-8080105000129-013,決算,1190076
8080105000129,2024,CF-1-3,CF-A-INC-120,SEG-8080105000129-014,決算,517850
8080105000129,2024,CF-1-3,CF-A-INC-120,SEG-8080105000129-015,決算,196658
8080105000129,2024,CF-1-3,CF-A-INC-120,SEG-8080105000129-016,決算,9467
8080105000129,2024,CF-1-3,CF-A-INC-120,SEG-8080105000129-005,決算,11394150
8080105000129,2024,CF-1-3,CF-A-INC-120,SEG-8080105000129-006,決算,199992
8080105000129,2024,CF-1-3,CF-A-INC-120,SEG-8080105000129-007,決算,11194158
8080105000129,2024,CF-1-3,CF-A-INC-130,SEG-8080105000129-005,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-130,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-130,SEG-8080105000129-007,決算,0
8080105000129,2024,CF-1-3,CF-A-INC-T,SEG-8080105000129-008,決算,314106345
8080105000129,2024,CF-1-3,CF-A-INC-T,SEG-8080105000129-009,決算,225069789
8080105000129,2024,CF-1-3,CF-A-INC-T,SEG-8080105000129-010,決算,256423346
8080105000129,2024,CF-1-3,CF-A-INC-T,SEG-8080105000129-011,決算,200794045
8080105000129,2024,CF-1-3,CF-A-INC-T,SEG-8080105000129-012,決算,60429737
8080105000129,2024,CF-1-3,CF-A-INC-T,SEG-8080105000129-013,決算,316364358
8080105000129,2024,CF-1-3,CF-A-INC-T,SEG-8080105000129-014,決算,145590014
8080105000129,2024,CF-1-3,CF-A-INC-T,SEG-8080105000129-015,決算,97732692
8080105000129,2024,CF-1-3,CF-A-INC-T,SEG-8080105000129-016,決算,76147325
8080105000129,2024,CF-1-3,CF-A-INC-T,SEG-8080105000129-017,決算,3765734
8080105000129,2024,CF-1-3,CF-A-INC-T,SEG-8080105000129-018,決算,5572500
8080105000129,2024,CF-1-3,CF-A-INC-T,SEG-8080105000129-005,決算,1701995885
8080105000129,2024,CF-1-3,CF-A-INC-T,SEG-8080105000129-006,決算,4797079
8080105000129,2024,CF-1-3,CF-A-INC-T,SEG-8080105000129-007,決算,1697198806
8080105000129,2024,CF-1-3,CF-A-EXP-010,SEG-8080105000129-008,決算,202045371
8080105000129,2024,CF-1-3,CF-A-EXP-010,SEG-8080105000129-009,決算,144965114
8080105000129,2024,CF-1-3,CF-A-EXP-010,SEG-8080105000129-010,決算,163170922
8080105000129,2024,CF-1-3,CF-A-EXP-010,SEG-8080105000129-011,決算,110286693
8080105000129,2024,CF-1-3,CF-A-EXP-010,SEG-8080105000129-012,決算,48388039
8080105000129,2024,CF-1-3,CF-A-EXP-010,SEG-8080105000129-013,決算,193292397
8080105000129,2024,CF-1-3,CF-A-EXP-010,SEG-8080105000129-014,決算,108242259
8080105000129,2024,CF-1-3,CF-A-EXP-010,SEG-8080105000129-015,決算,92222705
8080105000129,2024,CF-1-3,CF-A-EXP-010,SEG-8080105000129-016,決算,42176273
8080105000129,2024,CF-1-3,CF-A-EXP-010,SEG-8080105000129-005,決算,1104789773
8080105000129,2024,CF-1-3,CF-A-EXP-010,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-A-EXP-010,SEG-8080105000129-007,決算,1104789773
8080105000129,2024,CF-1-3,CF-A-EXP-020,SEG-8080105000129-008,決算,30632836
8080105000129,2024,CF-1-3,CF-A-EXP-020,SEG-8080105000129-009,決算,37747109
8080105000129,2024,CF-1-3,CF-A-EXP-020,SEG-8080105000129-010,決算,30720873
8080105000129,2024,CF-1-3,CF-A-EXP-020,SEG-8080105000129-011,決算,26150970
8080105000129,2024,CF-1-3,CF-A-EXP-020,SEG-8080105000129-012,決算,5505763
8080105000129,2024,CF-1-3,CF-A-EXP-020,SEG-8080105000129-013,決算,33007417
8080105000129,2024,CF-1-3,CF-A-EXP-020,SEG-8080105000129-014,決算,31003294
8080105000129,2024,CF-1-3,CF-A-EXP-020,SEG-8080105000129-005,決算,194768262
8080105000129,2024,CF-1-3,CF-A-EXP-020,SEG-8080105000129-006,決算,2878942
8080105000129,2024,CF-1-3,CF-A-EXP-020,SEG-8080105000129-007,決算,191889320
8080105000129,2024,CF-1-3,CF-A-EXP-030,SEG-8080105000129-008,決算,33499127
8080105000129,2024,CF-1-3,CF-A-EXP-030,SEG-8080105000129-009,決算,29765901
8080105000129,2024,CF-1-3,CF-A-EXP-030,SEG-8080105000129-010,決算,34736791
8080105000129,2024,CF-1-3,CF-A-EXP-030,SEG-8080105000129-011,決算,25974830
8080105000129,2024,CF-1-3,CF-A-EXP-030,SEG-8080105000129-012,決算,8305271
8080105000129,2024,CF-1-3,CF-A-EXP-030,SEG-8080105000129-013,決算,34412602
8080105000129,2024,CF-1-3,CF-A-EXP-030,SEG-8080105000129-014,決算,24982756
8080105000129,2024,CF-1-3,CF-A-EXP-030,SEG-8080105000129-015,決算,10825625
8080105000129,2024,CF-1-3,CF-A-EXP-030,SEG-8080105000129-016,決算,33231792
8080105000129,2024,CF-1-3,CF-A-EXP-030,SEG-8080105000129-017,決算,30083
8080105000129,2024,CF-1-3,CF-A-EXP-030,SEG-8080105000129-018,決算,458000
8080105000129,2024,CF-1-3,CF-A-EXP-030,SEG-8080105000129-005,決算,236222778
8080105000129,2024,CF-1-3,CF-A-EXP-030,SEG-8080105000129-006,決算,1883137
8080105000129,2024,CF-1-3,CF-A-EXP-030,SEG-8080105000129-007,決算,234339641
8080105000129,2024,CF-1-3,CF-A-EXP-040,SEG-8080105000129-009,決算,7195573
8080105000129,2024,CF-1-3,CF-A-EXP-040,SEG-8080105000129-010,決算,7566412
8080105000129,2024,CF-1-3,CF-A-EXP-040,SEG-8080105000129-011,決算,13746898
8080105000129,2024,CF-1-3,CF-A-EXP-040,SEG-8080105000129-012,決算,4729470
8080105000129,2024,CF-1-3,CF-A-EXP-040,SEG-8080105000129-005,決算,33238353
8080105000129,2024,CF-1-3,CF-A-EXP-040,SEG-8080105000129-006,決算,35000
8080105000129,2024,CF-1-3,CF-A-EXP-040,SEG-8080105000129-007,決算,33203353
8080105000129,2024,CF-1-3,CF-A-EXP-050,SEG-8080105000129-008,決算,620587
8080105000129,2024,CF-1-3,CF-A-EXP-050,SEG-8080105000129-009,決算,628576
8080105000129,2024,CF-1-3,CF-A-EXP-050,SEG-8080105000129-010,決算,563304
8080105000129,2024,CF-1-3,CF-A-EXP-050,SEG-8080105000129-011,決算,618826
8080105000129,2024,CF-1-3,CF-A-EXP-050,SEG-8080105000129-013,決算,156163
8080105000129,2024,CF-1-3,CF-A-EXP-050,SEG-8080105000129-005,決算,2587456
8080105000129,2024,CF-1-3,CF-A-EXP-050,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-A-EXP-050,SEG-8080105000129-007,決算,2587456
8080105000129,2024,CF-1-3,CF-A-EXP-060,SEG-8080105000129-005,決算,0
8080105000129,2024,CF-1-3,CF-A-EXP-060,SEG-8080105000129-007,決算,0
8080105000129,2024,CF-1-3,CF-A-EXP-070,SEG-8080105000129-008,決算,1211052
8080105000129,2024,CF-1-3,CF-A-EXP-070,SEG-8080105000129-009,決算,1679442
8080105000129,2024,CF-1-3,CF-A-EXP-070,SEG-8080105000129-010,決算,1114030
8080105000129,2024,CF-1-3,CF-A-EXP-070,SEG-8080105000129-011,決算,1384061
8080105000129,2024,CF-1-3,CF-A-EXP-070,SEG-8080105000129-012,決算,479295
8080105000129,2024,CF-1-3,CF-A-EXP-070,SEG-8080105000129-013,決算,1073250
8080105000129,2024,CF-1-3,CF-A-EXP-070,SEG-8080105000129-014,決算,208945
8080105000129,2024,CF-1-3,CF-A-EXP-070,SEG-8080105000129-017,決算,3765734
8080105000129,2024,CF-1-3,CF-A-EXP-070,SEG-8080105000129-018,決算,5114500
8080105000129,2024,CF-1-3,CF-A-EXP-070,SEG-8080105000129-005,決算,16030309
8080105000129,2024,CF-1-3,CF-A-EXP-070,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-A-EXP-070,SEG-8080105000129-007,決算,16030309
8080105000129,2024,CF-1-3,CF-A-EXP-080,SEG-8080105000129-013,決算,75939
8080105000129,2024,CF-1-3,CF-A-EXP-080,SEG-8080105000129-005,決算,75939
8080105000129,2024,CF-1-3,CF-A-EXP-080,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-A-EXP-080,SEG-8080105000129-007,決算,75939
8080105000129,2024,CF-1-3,CF-A-EXP-T,SEG-8080105000129-008,決算,268008973
8080105000129,2024,CF-1-3,CF-A-EXP-T,SEG-8080105000129-009,決算,221981715
8080105000129,2024,CF-1-3,CF-A-EXP-T,SEG-8080105000129-010,決算,237872332
8080105000129,2024,CF-1-3,CF-A-EXP-T,SEG-8080105000129-011,決算,178162278
8080105000129,2024,CF-1-3,CF-A-EXP-T,SEG-8080105000129-012,決算,67407838
8080105000129,2024,CF-1-3,CF-A-EXP-T,SEG-8080105000129-013,決算,262017768
8080105000129,2024,CF-1-3,CF-A-EXP-T,SEG-8080105000129-014,決算,164437254
8080105000129,2024,CF-1-3,CF-A-EXP-T,SEG-8080105000129-015,決算,103048330
8080105000129,2024,CF-1-3,CF-A-EXP-T,SEG-8080105000129-016,決算,75408065
8080105000129,2024,CF-1-3,CF-A-EXP-T,SEG-8080105000129-017,決算,3795817
8080105000129,2024,CF-1-3,CF-A-EXP-T,SEG-8080105000129-018,決算,5572500
8080105000129,2024,CF-1-3,CF-A-EXP-T,SEG-8080105000129-005,決算,1587712870
8080105000129,2024,CF-1-3,CF-A-EXP-T,SEG-8080105000129-006,決算,4797079
8080105000129,2024,CF-1-3,CF-A-EXP-T,SEG-8080105000129-007,決算,1582915791
8080105000129,2024,CF-1-3,CF-A-NET,SEG-8080105000129-008,決算,46097372
8080105000129,2024,CF-1-3,CF-A-NET,SEG-8080105000129-009,決算,3088074
8080105000129,2024,CF-1-3,CF-A-NET,SEG-8080105000129-010,決算,18551014
8080105000129,2024,CF-1-3,CF-A-NET,SEG-8080105000129-011,決算,22631767
8080105000129,2024,CF-1-3,CF-A-NET,SEG-8080105000129-012,決算,-6978101
8080105000129,2024,CF-1-3,CF-A-NET,SEG-8080105000129-013,決算,54346590
8080105000129,2024,CF-1-3,CF-A-NET,SEG-8080105000129-014,決算,-18847240
8080105000129,2024,CF-1-3,CF-A-NET,SEG-8080105000129-015,決算,-5315638
8080105000129,2024,CF-1-3,CF-A-NET,SEG-8080105000129-016,決算,739260
8080105000129,2024,CF-1-3,CF-A-NET,SEG-8080105000129-017,決算,-30083
8080105000129,2024,CF-1-3,CF-A-NET,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-3,CF-A-NET,SEG-8080105000129-005,決算,114283015
8080105000129,2024,CF-1-3,CF-A-NET,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-A-NET,SEG-8080105000129-007,決算,114283015
8080105000129,2024,CF-1-3,CF-B-INC-010,SEG-8080105000129-008,決算,6120564
8080105000129,2024,CF-1-3,CF-B-INC-010,SEG-8080105000129-009,決算,6173880
8080105000129,2024,CF-1-3,CF-B-INC-010,SEG-8080105000129-010,決算,5555436
8080105000129,2024,CF-1-3,CF-B-INC-010,SEG-8080105000129-011,決算,6078120
8080105000129,2024,CF-1-3,CF-B-INC-010,SEG-8080105000129-012,決算,100000
8080105000129,2024,CF-1-3,CF-B-INC-010,SEG-8080105000129-005,決算,24028000
8080105000129,2024,CF-1-3,CF-B-INC-010,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-010,SEG-8080105000129-007,決算,24028000
8080105000129,2024,CF-1-3,CF-B-INC-020,SEG-8080105000129-005,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-020,SEG-8080105000129-007,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-030,SEG-8080105000129-005,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-030,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-030,SEG-8080105000129-007,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-040,SEG-8080105000129-005,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-040,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-040,SEG-8080105000129-007,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-T,SEG-8080105000129-008,決算,6120564
8080105000129,2024,CF-1-3,CF-B-INC-T,SEG-8080105000129-009,決算,6173880
8080105000129,2024,CF-1-3,CF-B-INC-T,SEG-8080105000129-010,決算,5555436
8080105000129,2024,CF-1-3,CF-B-INC-T,SEG-8080105000129-011,決算,6078120
8080105000129,2024,CF-1-3,CF-B-INC-T,SEG-8080105000129-012,決算,100000
8080105000129,2024,CF-1-3,CF-B-INC-T,SEG-8080105000129-013,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-T,SEG-8080105000129-014,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-T,SEG-8080105000129-015,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-T,SEG-8080105000129-016,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-T,SEG-8080105000129-017,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-T,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-T,SEG-8080105000129-005,決算,24028000
8080105000129,2024,CF-1-3,CF-B-INC-T,SEG-8080105000129-006,決算,0
8080105000129,2024,CF-1-3,CF-B-INC-T,SEG-8080105000129-007,決算,24028000
8080105000129,2024,CF-1-3,CF-B-EXP-010,SEG-8080105000129-008,決算,6120564
8080105000129,2024,CF-1-3,CF-B-EXP-010,SEG-8080105000129-009,決算,6173880
8080105000129,2024,CF-1-3,CF-B-EXP-010,SEG-8080105000129-010,決算,5555436
